Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
1089,Kepulauan Bangka Belitung,2020/04/02 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1089,4660
1090,Bengkulu,2020/04/02 00:00:00+00,1,0,0,0,1,0,0,100.00000,0.00000,1090,4661
1091,Daerah Istimewa Yogyakarta,2020/04/02 00:00:00+00,27,0,1,0,3,1,23,11.00000,4.00000,1091,4662
1092,DKI Jakarta,2020/04/02 00:00:00+00,897,80,52,2,90,5,755,10.00000,6.00000,1092,4663
1093,Jambi,2020/04/02 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1093,4664
1094,Jawa Barat,2020/04/02 00:00:00+00,223,15,11,0,25,4,187,11.00000,5.00000,1094,4665
1095,Jawa Tengah,2020/04/02 00:00:00+00,104,0,0,0,7,0,97,7.00000,0.00000,1095,4666
1096,Jawa Timur,2020/04/02 00:00:00+00,104,0,22,5,11,2,71,11.00000,21.00000,1096,4667
1097,Kalimantan Barat,2020/04/02 00:00:00+00,10,0,2,0,2,0,6,20.00000,20.00000,1097,4668
1098,Kalimantan Timur,2020/04/02 00:00:00+00,21,0,0,0,1,0,20,5.00000,0.00000,1098,4669
1099,Kalimantan Tengah,2020/04/02 00:00:00+00,9,0,2,2,0,0,7,0.00000,22.00000,1099,4670
1100,Kalimantan Selatan,2020/04/02 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1100,4671
1101,Kalimantan Utara,2020/04/02 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1101,4672
1102,Kepulauan Riau,2020/04/02 00:00:00+00,7,0,0,0,1,0,6,14.00000,0.00000,1102,4673
1103,Nusa Tenggara Barat,2020/04/02 00:00:00+00,6,0,0,0,0,0,6,0.00000,0.00000,1103,4674
1104,Sumatera Selatan,2020/04/02 00:00:00+00,11,6,0,0,2,0,9,18.00000,0.00000,1104,4675
1105,Sumatera Barat,2020/04/02 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1105,4676
1106,Sulawesi Utara,2020/04/02 00:00:00+00,3,0,1,0,0,0,2,0.00000,33.00000,1106,4677
1107,Sumatera Utara,2020/04/02 00:00:00+00,22,0,0,0,3,0,19,14.00000,0.00000,1107,4678
1108,Sulawesi Tenggara,2020/04/02 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,1108,4679
1109,Sulawesi Selatan,2020/04/02 00:00:00+00,66,0,0,0,5,0,61,8.00000,0.00000,1109,4680
1110,Sulawesi Tengah,2020/04/02 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1110,4681
1111,Lampung,2020/04/02 00:00:00+00,8,0,0,0,1,1,7,13.00000,0.00000,1111,4682
1112,Riau,2020/04/02 00:00:00+00,7,4,1,0,0,0,6,0.00000,14.00000,1112,4683
1113,Maluku Utara,2020/04/02 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1113,4684
1114,Maluku,2020/04/02 00:00:00+00,1,0,1,0,0,0,0,0.00000,100.00000,1114,4685
1115,Papua Barat,2020/04/02 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1115,4686
1116,Papua,2020/04/02 00:00:00+00,10,0,2,0,0,0,8,0.00000,20.00000,1116,4687
1117,Sulawesi Barat,2020/04/02 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1117,4688
1118,Nusa Tenggara Timur,2020/04/02 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1118,4689
1119,Gorontalo,2020/04/02 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1119,4690
1120,Indonesia,2020/04/02 00:00:00+00,28,0,0,0,0,0,28,0.00000,0.00000,1120,4691
1121,Aceh,2020/04/03 00:00:00+00,5,0,0,0,0,0,5,0.00000,0.00000,1121,4692
1122,Bali,2020/04/03 00:00:00+00,27,2,10,0,2,0,15,7.00000,37.00000,1122,4693
1123,Banten,2020/04/03 00:00:00+00,170,6,7,0,14,0,149,8.00000,4.00000,1123,4694
1124,Kepulauan Bangka Belitung,2020/04/03 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1124,4695
1125,Bengkulu,2020/04/03 00:00:00+00,2,1,0,0,1,0,1,50.00000,0.00000,1125,4696
1126,Daerah Istimewa Yogyakarta,2020/04/03 00:00:00+00,27,0,1,0,3,0,23,11.00000,4.00000,1126,4697
1127,DKI Jakarta,2020/04/03 00:00:00+00,971,74,52,0,90,0,829,9.00000,5.00000,1127,4698
1128,Jambi,2020/04/03 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1128,4699
1129,Jawa Barat,2020/04/03 00:00:00+00,225,2,12,1,25,0,188,11.00000,5.00000,1129,4700
1130,Jawa Tengah,2020/04/03 00:00:00+00,114,10,11,11,18,11,85,16.00000,10.00000,1130,4701
1131,Jawa Timur,2020/04/03 00:00:00+00,155,52,25,3,11,0,119,7.00000,16.00000,1131,4702
1132,Kalimantan Barat,2020/04/03 00:00:00+00,10,0,2,0,2,0,6,20.00000,20.00000,1132,4703
1133,Kalimantan Timur,2020/04/03 00:00:00+00,22,1,0,0,1,0,21,5.00000,0.00000,1133,4704
1134,Kalimantan Tengah,2020/04/03 00:00:00+00,12,3,2,0,0,0,10,0.00000,17.00000,1134,4705
1135,Kalimantan Selatan,2020/04/03 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1135,4706
1136,Kalimantan Utara,2020/04/03 00:00:00+00,8,6,0,0,0,0,8,0.00000,0.00000,1136,4707
1137,Kepulauan Riau,2020/04/03 00:00:00+00,8,1,0,0,1,0,7,13.00000,0.00000,1137,4708
1138,Nusa Tenggara Barat,2020/04/03 00:00:00+00,7,1,2,2,0,0,5,0.00000,29.00000,1138,4709
1139,Sumatera Selatan,2020/04/03 00:00:00+00,12,1,0,0,2,0,10,17.00000,0.00000,1139,4710
1140,Sumatera Barat,2020/04/03 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1140,4711
1141,Sulawesi Utara,2020/04/03 00:00:00+00,3,0,1,0,0,0,2,0.00000,33.00000,1141,4712
1142,Sumatera Utara,2020/04/03 00:00:00+00,22,0,0,0,3,0,19,14.00000,0.00000,1142,4713
1143,Sulawesi Tenggara,2020/04/03 00:00:00+00,6,3,0,0,0,0,6,0.00000,0.00000,1143,4714
1144,Sulawesi Selatan,2020/04/03 00:00:00+00,82,16,4,4,5,0,73,6.00000,5.00000,1144,4715
1145,Sulawesi Tengah,2020/04/03 00:00:00+00,4,2,0,0,0,0,4,0.00000,0.00000,1145,4716
1146,Lampung,2020/04/03 00:00:00+00,12,4,0,0,1,0,11,8.00000,0.00000,1146,4717
1147,Riau,2020/04/03 00:00:00+00,10,3,1,0,0,0,9,0.00000,10.00000,1147,4718
1148,Maluku Utara,2020/04/03 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1148,4719
1149,Maluku,2020/04/03 00:00:00+00,1,0,1,0,0,0,0,0.00000,100.00000,1149,4720
1150,Papua Barat,2020/04/03 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1150,4721
1151,Papua,2020/04/03 00:00:00+00,16,6,3,1,0,0,13,0.00000,19.00000,1151,4722
1152,Sulawesi Barat,2020/04/03 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1152,4723
1153,Nusa Tenggara Timur,2020/04/03 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1153,4724
1154,Gorontalo,2020/04/03 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1154,4725
1155,Indonesia,2020/04/03 00:00:00+00,31,2,0,0,0,0,31,0.00000,0.00000,1155,4726
1156,Aceh,2020/04/04 00:00:00+00,5,0,0,0,1,1,4,20.00000,0.00000,1156,4727
1157,Bali,2020/04/04 00:00:00+00,32,5,10,0,2,0,20,6.00000,31.00000,1157,4728
1158,Banten,2020/04/04 00:00:00+00,173,3,7,0,17,3,149,10.00000,4.00000,1158,4729
1159,Kepulauan Bangka Belitung,2020/04/04 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1159,4730
1160,Bengkulu,2020/04/04 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1160,4731
1161,Daerah Istimewa Yogyakarta,2020/04/04 00:00:00+00,33,5,1,0,3,0,29,9.00000,3.00000,1161,4732
1162,DKI Jakarta,2020/04/04 00:00:00+00,1028,55,56,4,89,1,883,9.00000,5.00000,1162,4733
1163,Jambi,2020/04/04 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1163,4734
1164,Jawa Barat,2020/04/04 00:00:00+00,247,24,12,0,28,1,207,11.00000,5.00000,1164,4735
1165,Jawa Tengah,2020/04/04 00:00:00+00,120,7,11,0,18,0,91,15.00000,9.00000,1165,4736
1166,Jawa Timur,2020/04/04 00:00:00+00,152,0,29,4,14,3,109,9.00000,19.00000,1166,4737
1167,Kalimantan Barat,2020/04/04 00:00:00+00,10,0,2,0,2,0,6,20.00000,20.00000,1167,4738
1168,Kalimantan Timur,2020/04/04 00:00:00+00,24,2,1,1,1,0,22,4.00000,4.00000,1168,4739
1169,Kalimantan Tengah,2020/04/04 00:00:00+00,11,0,2,0,0,0,9,0.00000,18.00000,1169,4740
1170,Kalimantan Selatan,2020/04/04 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1170,4741
1171,Kalimantan Utara,2020/04/04 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1171,4742
1172,Kepulauan Riau,2020/04/04 00:00:00+00,8,0,2,0,1,0,5,13.00000,25.00000,1172,4743
1173,Nusa Tenggara Barat,2020/04/04 00:00:00+00,7,0,0,0,0,0,7,0.00000,0.00000,1173,4744
1174,Sumatera Selatan,2020/04/04 00:00:00+00,12,0,1,1,2,0,9,17.00000,8.00000,1174,4745
1175,Sumatera Barat,2020/04/04 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1175,4746
1176,Sulawesi Utara,2020/04/04 00:00:00+00,3,0,1,0,0,0,2,0.00000,33.00000,1176,4747
1177,Sumatera Utara,2020/04/04 00:00:00+00,25,3,0,0,3,0,22,12.00000,0.00000,1177,4748
1178,Sulawesi Tenggara,2020/04/04 00:00:00+00,5,0,1,1,0,0,4,0.00000,20.00000,1178,4749
1179,Sulawesi Selatan,2020/04/04 00:00:00+00,82,0,9,5,5,0,68,6.00000,11.00000,1179,4750
1180,Sulawesi Tengah,2020/04/04 00:00:00+00,4,0,0,0,0,0,4,0.00000,0.00000,1180,4751
1181,Lampung,2020/04/04 00:00:00+00,11,0,0,0,1,0,10,9.00000,0.00000,1181,4752
1182,Riau,2020/04/04 00:00:00+00,10,0,1,0,0,0,9,0.00000,10.00000,1182,4753
1183,Maluku Utara,2020/04/04 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1183,4754
1184,Maluku,2020/04/04 00:00:00+00,1,0,1,0,0,0,0,0.00000,100.00000,1184,4755
1185,Papua Barat,2020/04/04 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1185,4756
1186,Papua,2020/04/04 00:00:00+00,18,2,3,0,1,1,14,6.00000,17.00000,1186,4757
1187,Sulawesi Barat,2020/04/04 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1187,4758
1188,Nusa Tenggara Timur,2020/04/04 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1188,4759
1189,Gorontalo,2020/04/04 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1189,4760
1190,Indonesia,2020/04/04 00:00:00+00,37,0,0,0,0,0,37,0.00000,0.00000,1190,4761
1191,Aceh,2020/04/05 00:00:00+00,5,0,0,0,1,0,4,20.00000,0.00000,1191,4762
1192,Bali,2020/04/05 00:00:00+00,35,3,18,8,2,0,15,6.00000,51.00000,1192,4763
1193,Banten,2020/04/05 00:00:00+00,177,4,7,0,17,0,153,10.00000,4.00000,1193,4764
1194,Kepulauan Bangka Belitung,2020/04/05 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1194,4765
1195,Bengkulu,2020/04/05 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1195,4766
1196,Daerah Istimewa Yogyakarta,2020/04/05 00:00:00+00,34,1,1,0,3,0,30,9.00000,3.00000,1196,4767
1197,DKI Jakarta,2020/04/05 00:00:00+00,1124,96,56,0,95,6,973,8.00000,5.00000,1197,4768
1198,Jambi,2020/04/05 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1198,4769
1199,Jawa Barat,2020/04/05 00:00:00+00,252,5,12,0,28,0,212,11.00000,5.00000,1199,4770
1200,Jawa Tengah,2020/04/05 00:00:00+00,120,0,14,3,18,0,88,15.00000,12.00000,1200,4771
1201,Jawa Timur,2020/04/05 00:00:00+00,188,36,30,1,14,0,144,7.00000,16.00000,1201,4772
1202,Kalimantan Barat,2020/04/05 00:00:00+00,10,0,2,0,2,0,6,20.00000,20.00000,1202,4773
1203,Kalimantan Timur,2020/04/05 00:00:00+00,30,6,1,0,1,0,28,3.00000,3.00000,1203,4774
1204,Kalimantan Tengah,2020/04/05 00:00:00+00,11,0,4,2,0,0,7,0.00000,36.00000,1204,4775
1205,Kalimantan Selatan,2020/04/05 00:00:00+00,16,8,0,0,0,0,16,0.00000,0.00000,1205,4776
1206,Kalimantan Utara,2020/04/05 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1206,4777
1207,Kepulauan Riau,2020/04/05 00:00:00+00,9,1,2,0,1,0,6,11.00000,22.00000,1207,4778
1208,Nusa Tenggara Barat,2020/04/05 00:00:00+00,7,0,0,0,0,0,7,0.00000,0.00000,1208,4779
1209,Sumatera Selatan,2020/04/05 00:00:00+00,16,4,1,0,2,0,13,13.00000,6.00000,1209,4780
1210,Sumatera Barat,2020/04/05 00:00:00+00,8,0,0,0,0,0,8,0.00000,0.00000,1210,4781
1211,Sulawesi Utara,2020/04/05 00:00:00+00,3,0,1,0,0,0,2,0.00000,33.00000,1211,4782
1212,Sumatera Utara,2020/04/05 00:00:00+00,25,0,0,0,4,1,21,16.00000,0.00000,1212,4783
1213,Sulawesi Tenggara,2020/04/05 00:00:00+00,6,0,1,0,0,0,5,0.00000,17.00000,1213,4784
1214,Sulawesi Selatan,2020/04/05 00:00:00+00,83,3,9,0,5,0,69,6.00000,11.00000,1214,4785
1215,Sulawesi Tengah,2020/04/05 00:00:00+00,4,0,0,0,0,0,4,0.00000,0.00000,1215,4786
1216,Lampung,2020/04/05 00:00:00+00,11,0,0,0,1,0,10,9.00000,0.00000,1216,4787
1217,Riau,2020/04/05 00:00:00+00,11,1,1,0,0,0,10,0.00000,9.00000,1217,4788
1218,Maluku Utara,2020/04/05 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1218,4789
1219,Maluku,2020/04/05 00:00:00+00,1,0,1,0,0,0,0,0.00000,100.00000,1219,4790
1220,Papua Barat,2020/04/05 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1220,4791
1221,Papua,2020/04/05 00:00:00+00,26,8,3,0,1,0,22,4.00000,12.00000,1221,4792
1222,Sulawesi Barat,2020/04/05 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1222,4793
1223,Nusa Tenggara Timur,2020/04/05 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1223,4794
1224,Gorontalo,2020/04/05 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1224,4795
1225,Indonesia,2020/04/05 00:00:00+00,42,5,0,0,0,0,42,0.00000,0.00000,1225,4796
1226,Aceh,2020/04/06 00:00:00+00,5,0,0,0,1,0,4,20.00000,0.00000,1226,4797
1227,Bali,2020/04/06 00:00:00+00,43,7,18,0,2,0,23,5.00000,42.00000,1227,4798
1228,Banten,2020/04/06 00:00:00+00,187,10,7,0,17,0,163,9.00000,4.00000,1228,4799
1229,Kepulauan Bangka Belitung,2020/04/06 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1229,4800
1230,Bengkulu,2020/04/06 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1230,4801
1231,Daerah Istimewa Yogyakarta,2020/04/06 00:00:00+00,40,6,1,0,3,0,36,8.00000,3.00000,1231,4802
1232,DKI Jakarta,2020/04/06 00:00:00+00,1232,101,65,9,99,4,1068,8.00000,5.00000,1232,4803
1233,Jambi,2020/04/06 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1233,4804
1234,Jawa Barat,2020/04/06 00:00:00+00,263,11,13,1,29,1,221,11.00000,5.00000,1234,4805
1235,Jawa Tengah,2020/04/06 00:00:00+00,132,12,14,0,22,4,96,17.00000,11.00000,1235,4806
1236,Jawa Timur,2020/04/06 00:00:00+00,189,1,38,8,14,0,137,7.00000,20.00000,1236,4807
1237,Kalimantan Barat,2020/04/06 00:00:00+00,12,2,2,0,2,0,8,17.00000,17.00000,1237,4808
1238,Kalimantan Timur,2020/04/06 00:00:00+00,31,1,1,0,1,0,29,3.00000,3.00000,1238,4809
1239,Kalimantan Tengah,2020/04/06 00:00:00+00,20,9,4,0,0,0,16,0.00000,20.00000,1239,4810
1240,Kalimantan Selatan,2020/04/06 00:00:00+00,18,2,0,0,0,0,18,0.00000,0.00000,1240,4811
1241,Kalimantan Utara,2020/04/06 00:00:00+00,15,7,0,0,0,0,15,0.00000,0.00000,1241,4812
1242,Kepulauan Riau,2020/04/06 00:00:00+00,9,0,2,0,1,0,6,11.00000,22.00000,1242,4813
1243,Nusa Tenggara Barat,2020/04/06 00:00:00+00,10,3,0,0,0,0,10,0.00000,0.00000,1243,4814
1244,Sumatera Selatan,2020/04/06 00:00:00+00,16,0,1,0,2,0,13,13.00000,6.00000,1244,4815
1245,Sumatera Barat,2020/04/06 00:00:00+00,18,10,0,0,0,0,18,0.00000,0.00000,1245,4816
1246,Sulawesi Utara,2020/04/06 00:00:00+00,5,2,1,0,0,0,4,0.00000,20.00000,1246,4817
1247,Sumatera Utara,2020/04/06 00:00:00+00,26,1,0,0,4,0,22,15.00000,0.00000,1247,4818
1248,Sulawesi Tenggara,2020/04/06 00:00:00+00,7,1,1,0,0,0,6,0.00000,14.00000,1248,4819
1249,Sulawesi Selatan,2020/04/06 00:00:00+00,113,30,19,10,6,1,88,5.00000,17.00000,1249,4820
1250,Sulawesi Tengah,2020/04/06 00:00:00+00,4,0,0,0,0,0,4,0.00000,0.00000,1250,4821
1251,Lampung,2020/04/06 00:00:00+00,12,1,0,0,1,0,11,8.00000,0.00000,1251,4822
1252,Riau,2020/04/06 00:00:00+00,12,1,1,0,0,0,11,0.00000,8.00000,1252,4823
1253,Maluku Utara,2020/04/06 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1253,4824
1254,Maluku,2020/04/06 00:00:00+00,1,0,1,0,0,0,0,0.00000,100.00000,1254,4825
1255,Papua Barat,2020/04/06 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1255,4826
1256,Papua,2020/04/06 00:00:00+00,26,0,3,0,2,1,21,8.00000,12.00000,1256,4827
1257,Sulawesi Barat,2020/04/06 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1257,4828
1258,Nusa Tenggara Timur,2020/04/06 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1258,4829
1259,Gorontalo,2020/04/06 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1259,4830
1260,Indonesia,2020/04/06 00:00:00+00,34,0,0,0,0,0,34,0.00000,0.00000,1260,4831
1261,Aceh,2020/04/07 00:00:00+00,5,0,0,0,1,0,4,20.00000,0.00000,1261,4832
1262,Bali,2020/04/07 00:00:00+00,43,0,18,0,2,0,23,5.00000,42.00000,1262,4833
1263,Banten,2020/04/07 00:00:00+00,194,7,7,0,18,1,169,9.00000,4.00000,1263,4834
1264,Kepulauan Bangka Belitung,2020/04/07 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1264,4835
1265,Bengkulu,2020/04/07 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1265,4836
1266,Daerah Istimewa Yogyakarta,2020/04/07 00:00:00+00,41,1,1,0,3,0,37,7.00000,2.00000,1266,4837
1267,DKI Jakarta,2020/04/07 00:00:00+00,1369,135,65,0,106,7,1198,8.00000,5.00000,1267,4838
1268,Jambi,2020/04/07 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1268,4839
1269,Jawa Barat,2020/04/07 00:00:00+00,343,80,17,4,29,0,297,8.00000,5.00000,1269,4840
1270,Jawa Tengah,2020/04/07 00:00:00+00,133,1,14,0,22,0,97,17.00000,11.00000,1270,4841
1271,Jawa Timur,2020/04/07 00:00:00+00,194,5,41,3,16,2,137,8.00000,21.00000,1271,4842
1272,Kalimantan Barat,2020/04/07 00:00:00+00,10,0,3,1,2,0,5,20.00000,30.00000,1272,4843
1273,Kalimantan Timur,2020/04/07 00:00:00+00,31,0,1,0,1,0,29,3.00000,3.00000,1273,4844
1274,Kalimantan Tengah,2020/04/07 00:00:00+00,20,0,6,2,0,0,14,0.00000,30.00000,1274,4845
1275,Kalimantan Selatan,2020/04/07 00:00:00+00,18,0,0,0,0,0,18,0.00000,0.00000,1275,4846
1276,Kalimantan Utara,2020/04/07 00:00:00+00,15,0,0,0,0,0,15,0.00000,0.00000,1276,4847
1277,Kepulauan Riau,2020/04/07 00:00:00+00,9,0,2,0,1,0,6,11.00000,22.00000,1277,4848
1278,Nusa Tenggara Barat,2020/04/07 00:00:00+00,10,0,0,0,0,0,10,0.00000,0.00000,1278,4849
1279,Sumatera Selatan,2020/04/07 00:00:00+00,16,0,1,0,2,0,13,13.00000,6.00000,1279,4850
1280,Sumatera Barat,2020/04/07 00:00:00+00,18,0,0,0,0,0,18,0.00000,0.00000,1280,4851
1281,Sulawesi Utara,2020/04/07 00:00:00+00,8,3,1,0,0,0,7,0.00000,13.00000,1281,4852
1282,Sumatera Utara,2020/04/07 00:00:00+00,26,0,0,0,4,0,22,15.00000,0.00000,1282,4853
1283,Sulawesi Tenggara,2020/04/07 00:00:00+00,7,0,1,0,0,0,6,0.00000,14.00000,1283,4854
1284,Sulawesi Selatan,2020/04/07 00:00:00+00,127,15,21,2,6,0,100,5.00000,17.00000,1284,4855
1285,Sulawesi Tengah,2020/04/07 00:00:00+00,5,0,0,0,2,2,3,40.00000,0.00000,1285,4856
1286,Lampung,2020/04/07 00:00:00+00,12,0,0,0,1,0,11,8.00000,0.00000,1286,4857
1287,Riau,2020/04/07 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,1287,4858
1288,Maluku Utara,2020/04/07 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,1288,4859
1289,Maluku,2020/04/07 00:00:00+00,1,0,1,0,0,0,0,0.00000,100.00000,1289,4860
1290,Papua Barat,2020/04/07 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1290,4861
1291,Papua,2020/04/07 00:00:00+00,26,0,3,0,2,0,21,8.00000,12.00000,1291,4862
1292,Sulawesi Barat,2020/04/07 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1292,4863
1293,Nusa Tenggara Timur,2020/04/07 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1293,4864
1294,Gorontalo,2020/04/07 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1294,4865
1295,Indonesia,2020/04/07 00:00:00+00,34,0,0,0,0,0,34,0.00000,0.00000,1295,4866
1296,Aceh,2020/04/08 00:00:00+00,6,1,0,0,1,0,5,17.00000,0.00000,1296,4867
1297,Bali,2020/04/08 00:00:00+00,49,6,18,0,2,0,29,4.00000,37.00000,1297,4868
1298,Banten,2020/04/08 00:00:00+00,212,18,7,0,18,0,187,8.00000,3.00000,1298,4869
1299,Kepulauan Bangka Belitung,2020/04/08 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1299,4870
1300,Bengkulu,2020/04/08 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1300,4871
1301,Daerah Istimewa Yogyakarta,2020/04/08 00:00:00+00,41,0,6,5,7,4,28,17.00000,15.00000,1301,4872
1302,DKI Jakarta,2020/04/08 00:00:00+00,1470,101,70,5,114,8,1286,8.00000,5.00000,1302,4873
1303,Jambi,2020/04/08 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1303,4874
1304,Jawa Barat,2020/04/08 00:00:00+00,365,22,17,0,35,6,313,10.00000,5.00000,1304,4875
1305,Jawa Tengah,2020/04/08 00:00:00+00,140,7,14,0,22,0,104,16.00000,10.00000,1305,4876
1306,Jawa Timur,2020/04/08 00:00:00+00,196,2,46,5,16,0,134,8.00000,23.00000,1306,4877
1307,Kalimantan Barat,2020/04/08 00:00:00+00,10,0,3,0,2,0,5,20.00000,30.00000,1307,4878
1308,Kalimantan Timur,2020/04/08 00:00:00+00,32,1,4,0,1,0,27,3.00000,13.00000,1308,4879
1309,Kalimantan Tengah,2020/04/08 00:00:00+00,20,0,6,3,0,0,14,0.00000,30.00000,1309,4880
1310,Kalimantan Selatan,2020/04/08 00:00:00+00,22,4,0,0,0,0,22,0.00000,0.00000,1310,4881
1311,Kalimantan Utara,2020/04/08 00:00:00+00,16,1,0,0,0,0,16,0.00000,0.00000,1311,4882
1312,Kepulauan Riau,2020/04/08 00:00:00+00,9,0,2,0,1,0,6,11.00000,22.00000,1312,4883
1313,Nusa Tenggara Barat,2020/04/08 00:00:00+00,10,0,0,0,0,0,10,0.00000,0.00000,1313,4884
1314,Sumatera Selatan,2020/04/08 00:00:00+00,16,0,1,0,2,0,13,13.00000,6.00000,1314,4885
1315,Sumatera Barat,2020/04/08 00:00:00+00,18,0,0,0,0,0,18,0.00000,0.00000,1315,4886
1316,Sulawesi Utara,2020/04/08 00:00:00+00,8,0,1,0,1,1,6,13.00000,13.00000,1316,4887
1317,Sumatera Utara,2020/04/08 00:00:00+00,59,33,0,0,4,0,55,7.00000,0.00000,1317,4888
1318,Sulawesi Tenggara,2020/04/08 00:00:00+00,11,4,1,0,0,0,10,0.00000,9.00000,1318,4889
1319,Sulawesi Selatan,2020/04/08 00:00:00+00,127,0,21,0,6,0,100,5.00000,17.00000,1319,4890
1320,Sulawesi Tengah,2020/04/08 00:00:00+00,5,0,0,0,2,0,3,40.00000,0.00000,1320,4891
1321,Lampung,2020/04/08 00:00:00+00,15,3,0,0,1,0,14,7.00000,0.00000,1321,4892
1322,Riau,2020/04/08 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,1322,4893
1323,Maluku Utara,2020/04/08 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,1323,4894
1324,Maluku,2020/04/08 00:00:00+00,3,2,1,0,0,0,2,0.00000,33.00000,1324,4895
1325,Papua Barat,2020/04/08 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,1325,4896
1326,Papua,2020/04/08 00:00:00+00,38,12,3,0,2,0,33,5.00000,8.00000,1326,4897
1327,Sulawesi Barat,2020/04/08 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,1327,4898
1328,Nusa Tenggara Timur,2020/04/08 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1328,4899
1329,Gorontalo,2020/04/08 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1329,4900
